author,reviewer,Feedback,Time,Assignment,Round,,,
D1072770,D1010467,NULL,NULL,HW6,1,,,
D1072770,D1010467,"Please re-enter the gesture 少句號
正確 -> Please re-enter the gesture.",12/16/2022 12:50,HW6,2,,,
D1072770,D1010467,牛逼 666,12/16/2022 12:50,HW6,2,,,
D1072770,D1010467,牛逼 666,12/16/2022 12:50,HW6,2,,,
D1072770,D1010467,牛逼 666,12/16/2022 12:50,HW6,2,,,
D1072770,D1010467,牛逼 666,12/16/2022 12:50,HW6,2,,,
D1072770,D1010467,牛逼 666,12/16/2022 12:50,HW6,2,,,
D1073027,D1011175,程式無法執行,12/13/2022 21:17,HW6,1,,,
D1073027,D1011175,good,12/13/2022 21:17,HW6,1,,,
D1073027,D1011175,有些變數命名意義不明,12/13/2022 21:17,HW6,1,,,
D1073027,D1011175,good,12/13/2022 21:17,HW6,1,,,
D1073027,D1011175,Good,12/13/2022 21:17,HW6,1,,,
D1073027,D1011175,有噴錯喔,12/13/2022 21:17,HW6,1,,,
D1073027,D1011175,,12/18/2022 22:12,HW6,2,,,
D1073027,D1011175,,12/18/2022 22:12,HW6,2,,,
D1073027,D1011175,,12/18/2022 22:12,HW6,2,,,
D1073027,D1011175,,12/18/2022 22:12,HW6,2,,,
D1073027,D1011175,,12/18/2022 22:12,HW6,2,,,
D1073027,D1011175,,12/18/2022 22:12,HW6,2,,,
D1076758,D1011264,Game tie時直接結束了遊戲，題目需要直到分出勝負才能結束,12/12/2022 22:05,HW6,1,,,
D1076758,D1011264,,12/12/2022 22:05,HW6,1,,,
D1076758,D1011264,,12/12/2022 22:05,HW6,1,,,
D1076758,D1011264,,12/12/2022 22:05,HW6,1,,,
D1076758,D1011264,,12/12/2022 22:05,HW6,1,,,
D1076758,D1011264,,12/12/2022 22:05,HW6,1,,,
D1076758,D1011264,Game tie時直接結束了遊戲，題目需要直到分出勝負才能結束，且Please re-enter game count.(3 or 5) 後面要緊跟著Please enter game count.(3 or 5),12/16/2022 14:26,HW6,2,,,
D1076758,D1011264,有,12/16/2022 14:26,HW6,2,,,
D1076758,D1011264,有,12/16/2022 14:26,HW6,2,,,
D1076758,D1011264,有,12/16/2022 14:26,HW6,2,,,
D1076758,D1011264,有,12/16/2022 14:26,HW6,2,,,
D1076758,D1011264,有,12/16/2022 14:26,HW6,2,,,
D1076789,D1012323,NULL,NULL,HW6,1,,,
D1076789,D1012323,OK,12/17/2022 12:27,HW6,2,,,
D1076789,D1012323,"OK
",12/17/2022 12:27,HW6,2,,,
D1076789,D1012323,OK,12/17/2022 12:27,HW6,2,,,
D1076789,D1012323,OK,12/17/2022 12:27,HW6,2,,,
D1076789,D1012323,OK,12/17/2022 12:27,HW6,2,,,
D1076789,D1012323,OK,12/17/2022 12:27,HW6,2,,,
D1090417,D1018467,什麼都沒有,12/13/2022 1:20,HW6,1,,,
D1090417,D1018467,什麼都沒有,12/13/2022 1:20,HW6,1,,,
D1090417,D1018467,什麼都沒有,12/13/2022 1:20,HW6,1,,,
D1090417,D1018467,什麼都沒有,12/13/2022 1:20,HW6,1,,,
D1090417,D1018467,什麼都沒有,12/13/2022 1:20,HW6,1,,,
D1090417,D1018467,什麼都沒有,12/13/2022 1:20,HW6,1,,,
D1090417,D1018467,什麼都沒有,12/17/2022 13:08,HW6,2,,,
D1090417,D1018467,什麼都沒有,12/17/2022 13:08,HW6,2,,,
D1090417,D1018467,什麼都沒有,12/17/2022 13:08,HW6,2,,,
D1090417,D1018467,什麼都沒有,12/17/2022 13:08,HW6,2,,,
D1090417,D1018467,什麼都沒有,12/17/2022 13:08,HW6,2,,,
D1090417,D1018467,什麼都沒有,12/17/2022 13:08,HW6,2,,,
D1090420,D1018508,NULL,NULL,HW6,1,,,
D1090420,D1018508,有符合題目需求,12/17/2022 15:50,HW6,2,,,
D1090420,D1018508,排版整齊，容易閱讀,12/17/2022 15:50,HW6,2,,,
D1090420,D1018508,有些變數並未初始化,12/17/2022 15:50,HW6,2,,,
D1090420,D1018508,類別命名正確,12/17/2022 15:50,HW6,2,,,
D1090420,D1018508,方法命名正確,12/17/2022 15:50,HW6,2,,,
D1090420,D1018508,JavaDoc有符合規範，能理解該類別或該方法的規格,12/17/2022 15:50,HW6,2,,,
D1090434,D1018525,NULL,NULL,HW6,1,,,
D1090434,D1018525,,12/16/2022 9:02,HW6,2,,,
D1090434,D1018525,,12/16/2022 9:02,HW6,2,,,
D1090434,D1018525,,12/16/2022 9:02,HW6,2,,,
D1090434,D1018525,,12/16/2022 9:02,HW6,2,,,
D1090434,D1018525,,12/16/2022 9:02,HW6,2,,,
D1090434,D1018525,,12/16/2022 9:02,HW6,2,,,
D1090477,D1018572,NULL,NULL,HW6,1,,,
D1090477,D1018572,NULL,NULL,HW6,2,,,
D1090494,D1018599,是,12/12/2022 21:25,HW6,1,,,
D1090494,D1018599,是,12/12/2022 21:25,HW6,1,,,
D1090494,D1018599,"是
",12/12/2022 21:25,HW6,1,,,
D1090494,D1018599,是,12/12/2022 21:25,HW6,1,,,
D1090494,D1018599,是,12/12/2022 21:25,HW6,1,,,
D1090494,D1018599,是,12/12/2022 21:25,HW6,1,,,
D1090494,D1018599,是,12/16/2022 22:23,HW6,2,,,
D1090494,D1018599,"是
",12/16/2022 22:23,HW6,2,,,
D1090494,D1018599,"是
",12/16/2022 22:23,HW6,2,,,
D1090494,D1018599,是,12/16/2022 22:23,HW6,2,,,
D1090494,D1018599,是,12/16/2022 22:23,HW6,2,,,
D1090494,D1018599,"是
",12/16/2022 22:23,HW6,2,,,
D1090519,D1018600,平手就直接結束了最後的判斷有問題,12/12/2022 21:09,HW6,1,,,
D1090519,D1018600,是,12/12/2022 21:09,HW6,1,,,
D1090519,D1018600,是,12/12/2022 21:09,HW6,1,,,
D1090519,D1018600,是,12/12/2022 21:09,HW6,1,,,
D1090519,D1018600,是,12/12/2022 21:09,HW6,1,,,
D1090519,D1018600,是,12/12/2022 21:09,HW6,1,,,
D1090519,D1018600,是,12/17/2022 13:45,HW6,2,,,
D1090519,D1018600,是,12/17/2022 13:45,HW6,2,,,
D1090519,D1018600,是,12/17/2022 13:45,HW6,2,,,
D1090519,D1018600,是,12/17/2022 13:45,HW6,2,,,
D1090519,D1018600,是,12/17/2022 13:45,HW6,2,,,
D1090519,D1018600,是,12/17/2022 13:45,HW6,2,,,
D1090522,D1018627,輸入及輸出結果符合要求,12/12/2022 20:16,HW6,1,,,
D1090522,D1018627,是，排版整齊,12/12/2022 20:16,HW6,1,,,
D1090522,D1018627,命名符合標準,12/12/2022 20:16,HW6,1,,,
D1090522,D1018627,命名符合標準,12/12/2022 20:16,HW6,1,,,
D1090522,D1018627,命名符合標準,12/12/2022 20:16,HW6,1,,,
D1090522,D1018627,是，符合Javadoc,12/12/2022 20:16,HW6,1,,,
D1090522,D1018627,NULL,NULL,HW6,2,,,
D1090566,D1018631,如果輸入手勢不符合，需重新輸入的話，也要能夠輸入正確count數量的手勢喔,12/13/2022 0:13,HW6,1,,,
D1090566,D1018631,是,12/13/2022 0:13,HW6,1,,,
D1090566,D1018631,"是
",12/13/2022 0:13,HW6,1,,,
D1090566,D1018631,是,12/13/2022 0:13,HW6,1,,,
D1090566,D1018631,是,12/13/2022 0:13,HW6,1,,,
D1090566,D1018631,是,12/13/2022 0:13,HW6,1,,,
D1090566,D1018631,是,12/16/2022 15:00,HW6,2,,,
D1090566,D1018631,是,12/16/2022 15:00,HW6,2,,,
D1090566,D1018631,是,12/16/2022 15:00,HW6,2,,,
D1090566,D1018631,是,12/16/2022 15:00,HW6,2,,,
D1090566,D1018631,是,12/16/2022 15:00,HW6,2,,,
D1090566,D1018631,是,12/16/2022 15:00,HW6,2,,,
D0746235,D1018661,"(3 or 5)這邊多打了一個t, please enter your gesture. 不是 : 結尾, 當game tie 時, 不需重新輸入3 or 5, 而是直接重新輸入三個手勢",12/12/2022 18:50,HW6,1,,,
D0746235,D1018661,good,12/12/2022 18:50,HW6,1,,,
D0746235,D1018661,good,12/12/2022 18:50,HW6,1,,,
D0746235,D1018661,good,12/12/2022 18:50,HW6,1,,,
D0746235,D1018661,good,12/12/2022 18:50,HW6,1,,,
D0746235,D1018661,good,12/12/2022 18:50,HW6,1,,,
D0746235,D1018661,"(3 or 5)這邊多打了一個t, please enter your gesture. 不是 : 結尾, 當game tie 時, 不需重新輸入3 or 5, 而是直接重新輸入三個手勢, 好像沒有訂正之前的檔案耶
",12/16/2022 0:34,HW6,2,,,
D0746235,D1018661,good,12/16/2022 0:34,HW6,2,,,
D0746235,D1018661,good,12/16/2022 0:34,HW6,2,,,
D0746235,D1018661,"good
",12/16/2022 0:34,HW6,2,,,
D0746235,D1018661,good,12/16/2022 0:34,HW6,2,,,
D0746235,D1018661,good,12/16/2022 0:34,HW6,2,,,
D0746163,D1018703,沒有完成,12/12/2022 19:48,HW6,1,,,
D0746163,D1018703,否,12/12/2022 19:48,HW6,1,,,
D0746163,D1018703,否,12/12/2022 19:48,HW6,1,,,
D0746163,D1018703,否,12/12/2022 19:48,HW6,1,,,
D0746163,D1018703,否,12/12/2022 19:48,HW6,1,,,
D0746163,D1018703,否,12/12/2022 19:48,HW6,1,,,
D0746163,D1018703,沒有完成,12/18/2022 10:53,HW6,2,,,
D0746163,D1018703,否,12/18/2022 10:53,HW6,2,,,
D0746163,D1018703,否,12/18/2022 10:53,HW6,2,,,
D0746163,D1018703,否,12/18/2022 10:53,HW6,2,,,
D0746163,D1018703,否,12/18/2022 10:53,HW6,2,,,
D0746163,D1018703,否,12/18/2022 10:53,HW6,2,,,
D0751292,D1018720,平手應該繼續玩，而不是結束程式，且怎麼試都是平手,12/12/2022 18:46,HW6,1,,,
D0751292,D1018720,整齊,12/12/2022 18:46,HW6,1,,,
D0751292,D1018720,符合標準,12/12/2022 18:46,HW6,1,,,
D0751292,D1018720,符合,12/12/2022 18:46,HW6,1,,,
D0751292,D1018720,符合標準,12/12/2022 18:46,HW6,1,,,
D0751292,D1018720,GeneralGame沒有寫java doc,12/12/2022 18:46,HW6,1,,,
D0751292,D1018720,符合目的,12/16/2022 21:11,HW6,2,,,
D0751292,D1018720,整齊喔,12/16/2022 21:11,HW6,2,,,
D0751292,D1018720,符合,12/16/2022 21:11,HW6,2,,,
D0751292,D1018720,符合標準,12/16/2022 21:11,HW6,2,,,
D0751292,D1018720,符合,12/16/2022 21:11,HW6,2,,,
D0751292,D1018720,清晰易懂,12/16/2022 21:11,HW6,2,,,
D0785683,D1030965,NULL,NULL,HW6,1,,,
D0785683,D1030965,,12/17/2022 0:13,HW6,2,,,
D0785683,D1030965,,12/17/2022 0:13,HW6,2,,,
D0785683,D1030965,,12/17/2022 0:13,HW6,2,,,
D0785683,D1030965,,12/17/2022 0:13,HW6,2,,,
D0785683,D1030965,,12/17/2022 0:13,HW6,2,,,
D0785683,D1030965,,12/17/2022 0:13,HW6,2,,,
D0843601,D1030978,讚！,12/13/2022 20:11,HW6,1,,,
D0843601,D1030978,整齊,12/13/2022 20:11,HW6,1,,,
D0843601,D1030978,讚！,12/13/2022 20:11,HW6,1,,,
D0843601,D1030978,讚！,12/13/2022 20:11,HW6,1,,,
D0843601,D1030978,讚！,12/13/2022 20:11,HW6,1,,,
D0843601,D1030978,讚！,12/13/2022 20:11,HW6,1,,,
D0843601,D1030978,"還是	讚！",12/16/2022 14:24,HW6,2,,,
D0843601,D1030978,整齊,12/16/2022 14:24,HW6,2,,,
D0843601,D1030978,"還是	讚！",12/16/2022 14:24,HW6,2,,,
D0843601,D1030978,"還是	讚！",12/16/2022 14:24,HW6,2,,,
D0843601,D1030978,"還是	讚！",12/16/2022 14:24,HW6,2,,,
D0843601,D1030978,"還是	讚！",12/16/2022 14:24,HW6,2,,,
D1009269,D1035899,NULL,NULL,HW6,1,,,
D1009269,D1035899,"你的Please enter game round (3 or 5) : ""以及""Please re-enter game round (3 or 5) :""皆需要在round後面加上 count和句號，""Please re-enter yuor gesture""也要加句號(yuor改your)，在分出勝負時也要輸出""Game over""""",12/17/2022 22:35,HW6,2,,,
D1009269,D1035899,每個檔案皆未符合java google style,12/17/2022 22:35,HW6,2,,,
D1009269,D1035899,有符合標準,12/17/2022 22:35,HW6,2,,,
D1009269,D1035899,有符合標準,12/17/2022 22:35,HW6,2,,,
D1009269,D1035899,有符合標準,12/17/2022 22:35,HW6,2,,,
D1009269,D1035899,並沒有寫JavaDoc,12/17/2022 22:35,HW6,2,,,
D1009299,D1050855,沒東西,12/13/2022 22:22,HW6,1,,,
D1009299,D1050855,沒東西,12/13/2022 22:22,HW6,1,,,
D1009299,D1050855,沒東西,12/13/2022 22:22,HW6,1,,,
D1009299,D1050855,沒東西,12/13/2022 22:22,HW6,1,,,
D1009299,D1050855,沒東西,12/13/2022 22:22,HW6,1,,,
D1009299,D1050855,沒東西,12/13/2022 22:22,HW6,1,,,
D1009299,D1050855,沒東西,12/17/2022 11:01,HW6,2,,,
D1009299,D1050855,沒東西,12/17/2022 11:01,HW6,2,,,
D1009299,D1050855,沒東西,12/17/2022 11:01,HW6,2,,,
D1009299,D1050855,沒東西,12/17/2022 11:01,HW6,2,,,
D1009299,D1050855,沒東西,12/17/2022 11:01,HW6,2,,,
D1009299,D1050855,沒東西,12/17/2022 11:01,HW6,2,,,
D1010467,D1050869,NULL,NULL,HW6,1,,,
D1010467,D1050869,good,12/18/2022 14:58,HW6,2,,,
D1010467,D1050869,good,12/18/2022 14:58,HW6,2,,,
D1010467,D1050869,good,12/18/2022 14:58,HW6,2,,,
D1010467,D1050869,good,12/18/2022 14:58,HW6,2,,,
D1010467,D1050869,good,12/18/2022 14:58,HW6,2,,,
D1010467,D1050869,good,12/18/2022 14:58,HW6,2,,,
D1011175,D1050927,"lose and win後要output gameover. 
advanced game 的使用者gesture輸入錯誤應該要重新輸入",12/12/2022 11:35,HW6,1,,,
D1011175,D1050927,,12/12/2022 11:35,HW6,1,,,
D1011175,D1050927,,12/12/2022 11:35,HW6,1,,,
D1011175,D1050927,,12/12/2022 11:35,HW6,1,,,
D1011175,D1050927,,12/12/2022 11:35,HW6,1,,,
D1011175,D1050927,,12/12/2022 11:35,HW6,1,,,
D1011175,D1050927,NULL,NULL,HW6,2,,,
D1011264,D1050957,Game over.後須加上換行符號,12/12/2022 10:02,HW6,1,,,
D1011264,D1050957,是,12/12/2022 10:02,HW6,1,,,
D1011264,D1050957,是,12/12/2022 10:02,HW6,1,,,
D1011264,D1050957,是,12/12/2022 10:02,HW6,1,,,
D1011264,D1050957,是,12/12/2022 10:02,HW6,1,,,
D1011264,D1050957,是,12/12/2022 10:02,HW6,1,,,
D1011264,D1050957,是，輸出完全符合要求,12/16/2022 13:42,HW6,2,,,
D1011264,D1050957,是，很整齊,12/16/2022 13:42,HW6,2,,,
D1011264,D1050957,是，符合,12/16/2022 13:42,HW6,2,,,
D1011264,D1050957,是，符合,12/16/2022 13:42,HW6,2,,,
D1011264,D1050957,是，符合,12/16/2022 13:42,HW6,2,,,
D1011264,D1050957,是，符合,12/16/2022 13:42,HW6,2,,,
D1012323,D1050988,程式碼空白,12/13/2022 22:36,HW6,1,,,
D1012323,D1050988,程式碼空白,12/13/2022 22:36,HW6,1,,,
D1012323,D1050988,程式碼空白,12/13/2022 22:36,HW6,1,,,
D1012323,D1050988,程式碼空白,12/13/2022 22:36,HW6,1,,,
D1012323,D1050988,程式碼空白,12/13/2022 22:36,HW6,1,,,
D1012323,D1050988,程式碼空白,12/13/2022 22:36,HW6,1,,,
D1012323,D1050988,1.輸入不符合的手勢不用全部從頭重新輸入 2.平手的時候不用重新選擇遊戲局數直接重複遊戲 3.AdvancedGame中的play方法要覆寫GeneralGame中的方法@override,12/17/2022 19:11,HW6,2,,,
D1012323,D1050988,整齊,12/17/2022 19:11,HW6,2,,,
D1012323,D1050988,AdavancedGame中的rsltA、rsltN、comGest和GeneralGame中的arry及Main中的grnlG、plyrGest、plyrG、advcG不符合變數宣告命名標準,12/17/2022 19:11,HW6,2,,,
D1012323,D1050988,符合,12/17/2022 19:11,HW6,2,,,
D1012323,D1050988,PlayGenerator中的printGest和transS2G不符合命名標準，要以完整的單字組合成,12/17/2022 19:11,HW6,2,,,
D1012323,D1050988,符合,12/17/2022 19:11,HW6,2,,,
D1018467,D1051015,NULL,NULL,HW6,1,,,
D1018467,D1051015,是,12/18/2022 23:24,HW6,2,,,
D1018467,D1051015,是,12/18/2022 23:24,HW6,2,,,
D1018467,D1051015,是,12/18/2022 23:24,HW6,2,,,
D1018467,D1051015,是,12/18/2022 23:24,HW6,2,,,
D1018467,D1051015,是,12/18/2022 23:24,HW6,2,,,
D1018467,D1051015,GeneralGame 和 PlayGenerator 類別未通過 Google Checks,12/18/2022 23:24,HW6,2,,,
D1018508,D1051028,讚,12/13/2022 23:39,HW6,1,,,
D1018508,D1051028,讚,12/13/2022 23:39,HW6,1,,,
D1018508,D1051028,讚,12/13/2022 23:39,HW6,1,,,
D1018508,D1051028,讚,12/13/2022 23:39,HW6,1,,,
D1018508,D1051028,讚,12/13/2022 23:39,HW6,1,,,
D1018508,D1051028,讚,12/13/2022 23:39,HW6,1,,,
D1018508,D1051028,good,12/18/2022 1:02,HW6,2,,,
D1018508,D1051028,good,12/18/2022 1:02,HW6,2,,,
D1018508,D1051028,good,12/18/2022 1:02,HW6,2,,,
D1018508,D1051028,good,12/18/2022 1:02,HW6,2,,,
D1018508,D1051028,good,12/18/2022 1:02,HW6,2,,,
D1018508,D1051028,good,12/18/2022 1:02,HW6,2,,,
D1018525,D1051058,NULL,NULL,HW6,1,,,
D1018525,D1051058,讚,12/17/2022 23:08,HW6,2,,,
D1018525,D1051058,讚,12/17/2022 23:08,HW6,2,,,
D1018525,D1051058,讚,12/17/2022 23:08,HW6,2,,,
D1018525,D1051058,讚,12/17/2022 23:08,HW6,2,,,
D1018525,D1051058,讚,12/17/2022 23:08,HW6,2,,,
D1018525,D1051058,讚,12/17/2022 23:08,HW6,2,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,1,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,1,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,1,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,1,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,1,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,1,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,2,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,2,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,2,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,2,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,2,,,
D1018572,D1051062,good,12/17/2022 0:46,HW6,2,,,
D1018599,D1051089,GeneralGame跟AdvancedGame中如果在if else判斷裡面呼叫generateGestureByRandom() 會重複呼叫出來的值都會不一樣。,12/13/2022 21:10,HW6,1,,,
D1018599,D1051089,Gesture、PlayGenerator類別中皆有排版的小錯誤，可用google check確認一下。,12/13/2022 21:10,HW6,1,,,
D1018599,D1051089,Main 裡面的變數 n 沒有進行初始化。,12/13/2022 21:10,HW6,1,,,
D1018599,D1051089,,12/13/2022 21:10,HW6,1,,,
D1018599,D1051089,,12/13/2022 21:10,HW6,1,,,
D1018599,D1051089,Main 以外的類別都有缺少的Javadoc。,12/13/2022 21:10,HW6,1,,,
D1018599,D1051089,局數輸錯要輸出Please re-enter game count.(3 or 5)和Please enter game count.(3 or 5)。GeneralGame跟AdvancedGame中如果在if else判斷裡面呼叫generateGestureByRandom() 會重複呼叫出來的值都會不一樣。,12/18/2022 0:05,HW6,2,,,
D1018599,D1051089,,12/18/2022 0:05,HW6,2,,,
D1018599,D1051089,Main 的變數 input 沒有進行初始化,12/18/2022 0:05,HW6,2,,,
D1018599,D1051089,,12/18/2022 0:05,HW6,2,,,
D1018599,D1051089,,12/18/2022 0:05,HW6,2,,,
D1018599,D1051089,Main 以外的方法JavaDoc接放錯位置。,12/18/2022 0:05,HW6,2,,,
D1018600,D1051118,NULL,NULL,HW6,1,,,
D1018600,D1051118,,12/16/2022 1:51,HW6,2,,,
D1018600,D1051118,,12/16/2022 1:51,HW6,2,,,
D1018600,D1051118,,12/16/2022 1:51,HW6,2,,,
D1018600,D1051118,,12/16/2022 1:51,HW6,2,,,
D1018600,D1051118,,12/16/2022 1:51,HW6,2,,,
D1018600,D1051118,,12/16/2022 1:51,HW6,2,,,
D1018627,D1051121,NULL,NULL,HW6,1,,,
D1018627,D1051121,excellent,12/17/2022 8:51,HW6,2,,,
D1018627,D1051121,excellent,12/17/2022 8:51,HW6,2,,,
D1018627,D1051121,"PlayGenerator.java裡面private Gesture computer無使用不須宣告
GeneralGame.java裡面int tie無使用不須宣告
AdvancedGame.java裡面int tie無使用不須宣告",12/17/2022 8:51,HW6,2,,,
D1018627,D1051121,"Main.java裡面的boolean judgeround應該改成judgeRound
",12/17/2022 8:51,HW6,2,,,
D1018627,D1051121,excellent,12/17/2022 8:51,HW6,2,,,
D1018627,D1051121,excellent,12/17/2022 8:51,HW6,2,,,
D1018631,D1051151,"GeneralGame.java 和 AdvancedGame.java 的共同錯誤：
在play方法中，手勢平手時，win=0是錯誤的（原因：假設要比3場，前2場使用者贏，最後一場平手，那麼比賽結果應該是使用者贏，但結果卻是回傳Game tie）

GeneralGame.java 和 AdvancedGame.java 中沒錯但可以寫得更好：
play方法中不用再建立一個GeneralGame或AdvancedGame的物件，因為你已經繼承PlayGenerator類別了，所以子類別可以直接用generateGestureByRandom方法

Main.java 錯誤1（第44行）：
手勢輸入錯誤時，之前輸入對的手勢可以繼續取用，並不是輸入錯一個就要全部重新輸入

Main.java 錯誤2（第49、52、55行）：
第49行System.out.println(general.play(input));
第52行System.out.println(advanced.play(input));
分別會和第55行
while (advanced.play(input).equals(Game tie"") || general.play(input).equals(""Game tie""))",,,,,,
,,,,,,,,
1,1,1,,,,,,
D1018631,D1051151,nice,12/13/2022 19:33,HW6,1,,,
D1018631,D1051151,nice,12/13/2022 19:33,HW6,1,,,
D1018631,D1051151,nice,12/13/2022 19:33,HW6,1,,,
D1018631,D1051151,nice,12/13/2022 19:33,HW6,1,,,
D1018631,D1051151,nice,12/13/2022 19:33,HW6,1,,,
D1018631,D1051151,之前的錯誤沒改，可能是改完後忘記push了,12/17/2022 20:48,HW6,2,,,
D1018631,D1051151,good,12/17/2022 20:48,HW6,2,,,
D1018631,D1051151,good,12/17/2022 20:48,HW6,2,,,
D1018631,D1051151,good,12/17/2022 20:48,HW6,2,,,
D1018631,D1051151,good,12/17/2022 20:48,HW6,2,,,
D1018631,D1051151,good,12/17/2022 20:48,HW6,2,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,1,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,1,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,1,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,1,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,1,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,1,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,2,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,2,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,2,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,2,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,2,,,
D1018661,D1051210,,12/16/2022 22:39,HW6,2,,,
D1018703,D1051253,輸出跟範例不一樣，範例在re-enter後還有一句enter,12/12/2022 9:54,HW6,1,,,
D1018703,D1051253,,12/12/2022 9:54,HW6,1,,,
D1018703,D1051253,,12/12/2022 9:54,HW6,1,,,
D1018703,D1051253,,12/12/2022 9:54,HW6,1,,,
D1018703,D1051253,,12/12/2022 9:54,HW6,1,,,
D1018703,D1051253,,12/12/2022 9:54,HW6,1,,,
D1018703,D1051253,,12/16/2022 10:39,HW6,2,,,
D1018703,D1051253,,12/16/2022 10:39,HW6,2,,,
D1018703,D1051253,,12/16/2022 10:39,HW6,2,,,
D1018703,D1051253,,12/16/2022 10:39,HW6,2,,,
D1018703,D1051253,,12/16/2022 10:39,HW6,2,,,
D1018703,D1051253,pass,12/16/2022 10:39,HW6,2,,,
D1018720,D1051267,是,12/12/2022 9:54,HW6,1,,,
D1018720,D1051267,整齊,12/12/2022 9:54,HW6,1,,,
D1018720,D1051267,符合,12/12/2022 9:54,HW6,1,,,
D1018720,D1051267,符合,12/12/2022 9:54,HW6,1,,,
D1018720,D1051267,符合,12/12/2022 9:54,HW6,1,,,
D1018720,D1051267,GeneralGame 少一個javadoc,12/12/2022 9:54,HW6,1,,,
D1018720,D1051267,是,12/18/2022 16:42,HW6,2,,,
D1018720,D1051267,整齊,12/18/2022 16:42,HW6,2,,,
D1018720,D1051267,符合,12/18/2022 16:42,HW6,2,,,
D1018720,D1051267,符合,12/18/2022 16:42,HW6,2,,,
D1018720,D1051267,符合,12/18/2022 16:42,HW6,2,,,
D1018720,D1051267,是,12/18/2022 16:42,HW6,2,,,
D1030965,D1051312,很棒,12/13/2022 10:40,HW6,1,,,
D1030965,D1051312,很棒,12/13/2022 10:40,HW6,1,,,
D1030965,D1051312,變數 aG 不符 checkstyle,12/13/2022 10:40,HW6,1,,,
D1030965,D1051312,很棒,12/13/2022 10:40,HW6,1,,,
D1030965,D1051312,很棒,12/13/2022 10:40,HW6,1,,,
D1030965,D1051312,很棒,12/13/2022 10:40,HW6,1,,,
D1030965,D1051312,很棒,12/18/2022 9:29,HW6,2,,,
D1030965,D1051312,變數aG不符checkStyle規定,12/18/2022 9:29,HW6,2,,,
D1030965,D1051312,很棒,12/18/2022 9:29,HW6,2,,,
D1030965,D1051312,很棒,12/18/2022 9:29,HW6,2,,,
D1030965,D1051312,很棒,12/18/2022 9:29,HW6,2,,,
D1030965,D1051312,很棒,12/18/2022 9:29,HW6,2,,,
D1030978,D1051428,沒有印出勝負,12/16/2022 14:38,HW6,1,,,
D1030978,D1051428,,12/16/2022 14:38,HW6,1,,,
D1030978,D1051428,,12/16/2022 14:38,HW6,1,,,
D1030978,D1051428,,12/16/2022 14:38,HW6,1,,,
D1030978,D1051428,,12/16/2022 14:38,HW6,1,,,
D1030978,D1051428,,12/16/2022 14:38,HW6,1,,,
D1030978,D1051428,good,12/17/2022 23:31,HW6,2,,,
D1030978,D1051428,good,12/17/2022 23:31,HW6,2,,,
D1030978,D1051428,good,12/17/2022 23:31,HW6,2,,,
D1030978,D1051428,good,12/17/2022 23:31,HW6,2,,,
D1030978,D1051428,good,12/17/2022 23:31,HW6,2,,,
D1030978,D1051428,good,12/17/2022 23:31,HW6,2,,,
D1035899,D1051458,NULL,NULL,HW6,1,,,
D1035899,D1051458,NULL,NULL,HW6,2,,,
D1050855,D1051489,Game tie 會直接結束,12/16/2022 16:10,HW6,1,,,
D1050855,D1051489,符合標準,12/16/2022 16:10,HW6,1,,,
D1050855,D1051489,符合標準,12/16/2022 16:10,HW6,1,,,
D1050855,D1051489,符合標準,12/16/2022 16:10,HW6,1,,,
D1050855,D1051489,ggame agame g應大寫,12/16/2022 16:10,HW6,1,,,
D1050855,D1051489,符合標準,12/16/2022 16:10,HW6,1,,,
D1050855,D1051489,"
Game tie 會直接結束",12/16/2022 16:05,HW6,2,,,
D1050855,D1051489,符合標準,12/16/2022 16:05,HW6,2,,,
D1050855,D1051489,符合標準,12/16/2022 16:05,HW6,2,,,
D1050855,D1051489,符合標準,12/16/2022 16:05,HW6,2,,,
D1050855,D1051489,ggame agame g應大寫,12/16/2022 16:05,HW6,2,,,
D1050855,D1051489,,12/16/2022 16:05,HW6,2,,,
D1050869,D1051492,沒寫,12/12/2022 14:11,HW6,1,,,
D1050869,D1051492,沒寫,12/12/2022 14:11,HW6,1,,,
