author,reviewer,feedback,Time,Assignment,Round
D1051786,D1090494,排版整齊,9/26/2022 17:31,HW1,2
D1051786,D1090494,此次沒有變數,9/26/2022 15:45,HW1,2
D1051786,D1090494,此次沒有變數,9/26/2022 17:31,HW1,2
D1051786,D1090494,符合,9/26/2022 15:45,HW1,2
D1051786,D1090494,符合,9/26/2022 17:31,HW1,2
D1051786,D1090494,符合,9/26/2022 15:45,HW1,2
D1051786,D1090494,符合,9/26/2022 17:31,HW1,2
D1051786,D1090494,缺少javadoc,9/26/2022 15:45,HW1,2
D1051786,D1090494,缺少javadoc,9/26/2022 17:31,HW1,2
D1051121,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051121,D1051666,PASS,9/26/2022 17:36,HW1,2
D1051121,D1051666,整齊，但不符合checkstyle google check 規範,9/26/2022 15:45,HW1,2
D1051121,D1051666,整齊，但不符合checkstyle google check 規範,9/26/2022 17:36,HW1,2
D1051121,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051121,D1051666,PASS,9/26/2022 17:36,HW1,2
D1051121,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051121,D1051666,PASS,9/26/2022 17:36,HW1,2
D1051121,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051121,D1051666,PASS,9/26/2022 17:36,HW1,2
D1051121,D1051666,你少打JavaDoc了喔,9/26/2022 15:45,HW1,2
D1051121,D1051666,你少打JavaDoc了喔,9/26/2022 17:36,HW1,2
D1051151,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051151,D1051666,PASS,9/26/2022 17:30,HW1,2
D1051151,D1051666,PASS,9/28/2022 10:16,HW1,2
D1051151,D1051666,整齊，Checkstyle也說讚,9/26/2022 15:45,HW1,2
D1051151,D1051666,整齊，Checkstyle也說讚,9/26/2022 17:30,HW1,2
D1051151,D1051666,整齊，Checkstyle也說讚,9/28/2022 10:16,HW1,2
D1051151,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051151,D1051666,PASS,9/26/2022 17:30,HW1,2
D1051151,D1051666,PASS,9/28/2022 10:16,HW1,2
D1051151,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051151,D1051666,PASS,9/26/2022 17:30,HW1,2
D1051151,D1051666,PASS,9/28/2022 10:16,HW1,2
D1051151,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051151,D1051666,PASS,9/26/2022 17:30,HW1,2
D1051151,D1051666,PASS,9/28/2022 10:16,HW1,2
D1051151,D1051666,讚,9/26/2022 15:45,HW1,2
D1051151,D1051666,讚,9/26/2022 17:30,HW1,2
D1051151,D1051666,讚,9/28/2022 10:16,HW1,2
D1051666,D1090434,是的,9/26/2022 15:45,HW1,2
D1051666,D1090434,是的,9/26/2022 17:32,HW1,2
D1051666,D1090434,是的,9/26/2022 17:41,HW1,2
D1051666,D1090434,是的,9/28/2022 14:18,HW1,2
D1051666,D1090434,是的,9/28/2022 21:32,HW1,2
D1051666,D1090434,排版整齊乾淨,9/26/2022 15:45,HW1,2
D1051666,D1090434,排版整齊乾淨,9/26/2022 17:32,HW1,2
D1051666,D1090434,排版整齊乾淨,9/26/2022 17:41,HW1,2
D1051666,D1090434,排版整齊乾淨,9/28/2022 14:18,HW1,2
D1051666,D1090434,排版整齊乾淨,9/28/2022 21:32,HW1,2
D1051666,D1090434,是的,9/26/2022 15:45,HW1,2
D1051666,D1090434,是的,9/26/2022 17:32,HW1,2
D1051666,D1090434,是的,9/26/2022 17:41,HW1,2
D1051666,D1090434,是的,9/28/2022 14:18,HW1,2
D1051666,D1090434,是的,9/28/2022 21:32,HW1,2
D1051666,D1090434,是的,9/26/2022 15:45,HW1,2
D1051666,D1090434,是的,9/26/2022 17:32,HW1,2
D1051666,D1090434,是的,9/26/2022 17:41,HW1,2
D1051666,D1090434,是的,9/28/2022 14:18,HW1,2
D1051666,D1090434,是的,9/28/2022 21:32,HW1,2
D1051666,D1090434,是的,9/26/2022 15:45,HW1,2
D1051666,D1090434,是的,9/26/2022 17:32,HW1,2
D1051666,D1090434,是的,9/26/2022 17:41,HW1,2
D1051666,D1090434,是的,9/28/2022 14:18,HW1,2
D1051666,D1090434,是的,9/28/2022 21:32,HW1,2
D1051666,D1090434,是的,9/26/2022 15:45,HW1,2
D1051666,D1090434,是的,9/26/2022 17:32,HW1,2
D1051666,D1090434,是的,9/26/2022 17:41,HW1,2
D1051666,D1090434,是的,9/28/2022 14:18,HW1,2
D1051666,D1090434,是的,9/28/2022 21:32,HW1,2
D1051210,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051210,D1051666,PASS,9/26/2022 17:30,HW1,2
D1051210,D1051666,PASS,9/28/2022 23:12,HW1,2
D1051210,D1051666,不太整齊，例:public兩個大括號應該要統一,9/26/2022 15:45,HW1,2
D1051210,D1051666,不太整齊，例:public兩個大括號應該要統一,9/26/2022 17:30,HW1,2
D1051210,D1051666,不太整齊，例:public兩個大括號應該要統一,9/28/2022 23:12,HW1,2
D1051210,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051210,D1051666,PASS,9/26/2022 17:30,HW1,2
D1051210,D1051666,PASS,9/28/2022 23:12,HW1,2
D1051210,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051210,D1051666,PASS,9/26/2022 17:30,HW1,2
D1051210,D1051666,PASS,9/28/2022 23:12,HW1,2
D1051210,D1051666,PASS,9/26/2022 15:45,HW1,2
D1051210,D1051666,PASS,9/26/2022 17:30,HW1,2
D1051210,D1051666,PASS,9/28/2022 23:12,HW1,2
D1051210,D1051666,每個public都要有JavaDoc,9/26/2022 15:45,HW1,2
D1051210,D1051666,每個public都要有JavaDoc,9/26/2022 17:30,HW1,2
D1051210,D1051666,每個public都要有JavaDoc,9/28/2022 23:12,HW1,2
D1051683,D1090434,是的,9/26/2022 15:45,HW1,2
D1051683,D1090434,是的,9/26/2022 17:30,HW1,2
D1051683,D1090434,是的,9/26/2022 20:14,HW1,2
D1051683,D1090434,是的,9/28/2022 8:32,HW1,2
D1051683,D1090434,是的,9/26/2022 15:45,HW1,2
D1051683,D1090434,是的,9/26/2022 17:30,HW1,2
D1051683,D1090434,是的,9/26/2022 20:14,HW1,2
D1051683,D1090434,是的,9/28/2022 8:32,HW1,2
D1051683,D1090434,是的,9/26/2022 15:45,HW1,2
D1051683,D1090434,是的,9/26/2022 17:30,HW1,2
D1051683,D1090434,是的,9/26/2022 20:14,HW1,2
D1051683,D1090434,是的,9/28/2022 8:32,HW1,2
D1051683,D1090434,是的,9/26/2022 15:45,HW1,2
D1051683,D1090434,是的,9/26/2022 17:30,HW1,2
D1051683,D1090434,是的,9/26/2022 20:14,HW1,2
D1051683,D1090434,是的,9/28/2022 8:32,HW1,2
D1051683,D1090434,是的,9/26/2022 15:45,HW1,2
D1051683,D1090434,是的,9/26/2022 17:30,HW1,2
D1051683,D1090434,是的,9/26/2022 20:14,HW1,2
D1051683,D1090434,是的,9/28/2022 8:32,HW1,2
D1051683,D1090434,JavaDoc不完整，還有漏掉的東西沒有寫,9/26/2022 15:45,HW1,2
D1051683,D1090434,JavaDoc不完整，還有漏掉的東西沒有寫,9/26/2022 17:30,HW1,2
D1051683,D1090434,JavaDoc不完整，還有漏掉的東西沒有寫,9/26/2022 20:14,HW1,2
D1051683,D1090434,JavaDoc不完整，還有漏掉的東西沒有寫,9/28/2022 8:32,HW1,2
D1051712,D1090434,是的,9/26/2022 15:45,HW1,2
D1051712,D1090434,是的,9/26/2022 17:34,HW1,2
D1051712,D1090434,是的,9/26/2022 18:03,HW1,2
D1051712,D1090434,輸出那邊沒有縮排到,9/26/2022 15:45,HW1,2
D1051712,D1090434,輸出那邊沒有縮排到,9/26/2022 17:34,HW1,2
D1051712,D1090434,輸出那邊沒有縮排到,9/26/2022 18:03,HW1,2
D1051712,D1090434,是的,9/26/2022 15:45,HW1,2
D1051712,D1090434,是的,9/26/2022 17:34,HW1,2
D1051712,D1090434,是的,9/26/2022 18:03,HW1,2
D1051712,D1090434,是的,9/26/2022 15:45,HW1,2
D1051712,D1090434,是的,9/26/2022 17:34,HW1,2
D1051712,D1090434,是的,9/26/2022 18:03,HW1,2
D1051712,D1090434,是的,9/26/2022 15:45,HW1,2
D1051712,D1090434,是的,9/26/2022 17:34,HW1,2
D1051712,D1090434,是的,9/26/2022 18:03,HW1,2
D1051712,D1090434,是的,9/26/2022 15:45,HW1,2
D1051712,D1090434,是的,9/26/2022 17:34,HW1,2
D1051712,D1090434,是的,9/26/2022 18:03,HW1,2
D1051028,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1051028,D1051517,是，做得好,9/26/2022 17:30,HW1,2
D1051028,D1051517,是，做得好,9/28/2022 15:30,HW1,2
D1051028,D1051517,是，做得好,9/28/2022 15:37,HW1,2
D1051028,D1051517,是，已完成更正,9/26/2022 15:45,HW1,2
D1051028,D1051517,是，已完成更正,9/26/2022 17:30,HW1,2
D1051028,D1051517,是，已完成更正,9/28/2022 15:30,HW1,2
D1051028,D1051517,是，已完成更正,9/28/2022 15:37,HW1,2
D1051028,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1051028,D1051517,是，做得好,9/26/2022 17:30,HW1,2
D1051028,D1051517,是，做得好,9/28/2022 15:30,HW1,2
D1051028,D1051517,是，做得好,9/28/2022 15:37,HW1,2
D1051028,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1051028,D1051517,是，做得好,9/26/2022 17:30,HW1,2
D1051028,D1051517,是，做得好,9/28/2022 15:30,HW1,2
D1051028,D1051517,是，做得好,9/28/2022 15:37,HW1,2
D1051028,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1051028,D1051517,是，做得好,9/26/2022 17:30,HW1,2
D1051028,D1051517,是，做得好,9/28/2022 15:30,HW1,2
D1051028,D1051517,是，做得好,9/28/2022 15:37,HW1,2
D1051028,D1051517,是，已完成更正,9/26/2022 15:45,HW1,2
D1051028,D1051517,是，已完成更正,9/26/2022 17:30,HW1,2
D1051028,D1051517,是，已完成更正,9/28/2022 15:30,HW1,2
D1051028,D1051517,是，已完成更正,9/28/2022 15:37,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 18:04,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 18:04,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 18:04,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 18:04,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 18:04,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1051015,D1051517,是，做得好,9/26/2022 18:04,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 17:49,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 17:49,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 17:49,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 17:49,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 17:49,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 15:45,HW1,2
D1050988,D1051517,是，做得好,9/26/2022 17:49,HW1,2
D1090494,D1018525,有印出Hello World!,9/26/2022 15:45,HW1,2
D1090494,D1018525,有印出Hello World!,9/26/2022 19:11,HW1,2
D1090494,D1018525,排版整齊,9/26/2022 15:45,HW1,2
D1090494,D1018525,排版整齊,9/26/2022 19:11,HW1,2
D1090494,D1018525,,9/26/2022 15:45,HW1,2
D1090494,D1018525,,9/26/2022 19:11,HW1,2
D1090494,D1018525,,9/26/2022 15:45,HW1,2
D1090494,D1018525,,9/26/2022 19:11,HW1,2
D1090494,D1018525,,9/26/2022 15:45,HW1,2
D1090494,D1018525,,9/26/2022 19:11,HW1,2
D1090494,D1018525,詳細的註解,9/26/2022 15:45,HW1,2
D1090494,D1018525,詳細的註解,9/26/2022 19:11,HW1,2
D1051652,D1090420,G,9/26/2022 15:45,HW1,2
D1051652,D1090420,G,9/26/2022 17:34,HW1,2
D1051652,D1090420,G,9/27/2022 21:21,HW1,2
D1051652,D1090420,G,9/26/2022 15:45,HW1,2
D1051652,D1090420,G,9/26/2022 17:34,HW1,2
D1051652,D1090420,G,9/27/2022 21:21,HW1,2
D1051652,D1090420,G,9/26/2022 15:45,HW1,2
D1051652,D1090420,G,9/26/2022 17:34,HW1,2
D1051652,D1090420,G,9/27/2022 21:21,HW1,2
D1051652,D1090420,G,9/26/2022 15:45,HW1,2
D1051652,D1090420,G,9/26/2022 17:34,HW1,2
D1051652,D1090420,G,9/27/2022 21:21,HW1,2
D1051652,D1090420,G,9/26/2022 15:45,HW1,2
D1051652,D1090420,G,9/26/2022 17:34,HW1,2
D1051652,D1090420,G,9/27/2022 21:21,HW1,2
D1051652,D1090420,G,9/26/2022 15:45,HW1,2
D1051652,D1090420,G,9/26/2022 17:34,HW1,2
D1051652,D1090420,G,9/27/2022 21:21,HW1,2
D1051666,D1090420,,9/26/2022 15:45,HW1,2
D1051666,D1090420,,9/26/2022 17:32,HW1,2
D1051666,D1090420,,9/26/2022 17:41,HW1,2
D1051666,D1090420,,9/28/2022 14:18,HW1,2
D1051666,D1090420,,9/28/2022 21:32,HW1,2
D1051666,D1090420,,9/26/2022 15:45,HW1,2
D1051666,D1090420,,9/26/2022 17:32,HW1,2
D1051666,D1090420,,9/26/2022 17:41,HW1,2
D1051666,D1090420,,9/28/2022 14:18,HW1,2
D1051666,D1090420,,9/28/2022 21:32,HW1,2
D1051666,D1090420,,9/26/2022 15:45,HW1,2
D1051666,D1090420,,9/26/2022 17:32,HW1,2
D1051666,D1090420,,9/26/2022 17:41,HW1,2
D1051666,D1090420,,9/28/2022 14:18,HW1,2
D1051666,D1090420,,9/28/2022 21:32,HW1,2
D1051666,D1090420,,9/26/2022 15:45,HW1,2
D1051666,D1090420,,9/26/2022 17:32,HW1,2
D1051666,D1090420,,9/26/2022 17:41,HW1,2
D1051666,D1090420,,9/28/2022 14:18,HW1,2
D1051666,D1090420,,9/28/2022 21:32,HW1,2
D1051666,D1090420,,9/26/2022 15:45,HW1,2
D1051666,D1090420,,9/26/2022 17:32,HW1,2
D1051666,D1090420,,9/26/2022 17:41,HW1,2
D1051666,D1090420,,9/28/2022 14:18,HW1,2
D1051666,D1090420,,9/28/2022 21:32,HW1,2
D1051666,D1090420,,9/26/2022 15:45,HW1,2
D1051666,D1090420,,9/26/2022 17:32,HW1,2
D1051666,D1090420,,9/26/2022 17:41,HW1,2
D1051666,D1090420,,9/28/2022 14:18,HW1,2
D1051666,D1090420,,9/28/2022 21:32,HW1,2
D1051683,D1090420,,9/26/2022 15:45,HW1,2
D1051683,D1090420,,9/26/2022 17:30,HW1,2
D1051683,D1090420,,9/26/2022 20:14,HW1,2
D1051683,D1090420,,9/28/2022 8:32,HW1,2
D1051683,D1090420,,9/26/2022 15:45,HW1,2
D1051683,D1090420,,9/26/2022 17:30,HW1,2
D1051683,D1090420,,9/26/2022 20:14,HW1,2
D1051683,D1090420,,9/28/2022 8:32,HW1,2
D1051683,D1090420,,9/26/2022 15:45,HW1,2
D1051683,D1090420,,9/26/2022 17:30,HW1,2
D1051683,D1090420,,9/26/2022 20:14,HW1,2
D1051683,D1090420,,9/28/2022 8:32,HW1,2
D1051683,D1090420,,9/26/2022 15:45,HW1,2
D1051683,D1090420,,9/26/2022 17:30,HW1,2
D1051683,D1090420,,9/26/2022 20:14,HW1,2
D1051683,D1090420,,9/28/2022 8:32,HW1,2
D1051683,D1090420,,9/26/2022 15:45,HW1,2
D1051683,D1090420,,9/26/2022 17:30,HW1,2
D1051683,D1090420,,9/26/2022 20:14,HW1,2
D1051683,D1090420,,9/28/2022 8:32,HW1,2
D1051683,D1090420,uncompleted,9/26/2022 15:45,HW1,2
D1051683,D1090420,uncompleted,9/26/2022 17:30,HW1,2
D1051683,D1090420,uncompleted,9/26/2022 20:14,HW1,2
D1051683,D1090420,uncompleted,9/28/2022 8:32,HW1,2
D1090519,D1018525,有印出Hello World!,9/26/2022 15:45,HW1,2
D1090519,D1018525,有印出Hello World!,9/26/2022 17:49,HW1,2
D1090519,D1018525,有印出Hello World!,9/28/2022 20:19,HW1,2
D1090519,D1018525,排版整齊,9/26/2022 15:45,HW1,2
D1090519,D1018525,排版整齊,9/26/2022 17:49,HW1,2
D1090519,D1018525,排版整齊,9/28/2022 20:19,HW1,2
D1090519,D1018525,,9/26/2022 15:45,HW1,2
D1090519,D1018525,,9/26/2022 17:49,HW1,2
D1090519,D1018525,,9/28/2022 20:19,HW1,2
D1090519,D1018525,,9/26/2022 15:45,HW1,2
D1090519,D1018525,,9/26/2022 17:49,HW1,2
D1090519,D1018525,,9/28/2022 20:19,HW1,2
D1090519,D1018525,,9/26/2022 15:45,HW1,2
D1090519,D1018525,,9/26/2022 17:49,HW1,2
D1090519,D1018525,,9/28/2022 20:19,HW1,2
D1090519,D1018525,註解清楚,9/26/2022 15:45,HW1,2
D1090519,D1018525,註解清楚,9/26/2022 17:49,HW1,2
D1090519,D1018525,註解清楚,9/28/2022 20:19,HW1,2
D1090522,D1018525,有印出Hello World!,9/26/2022 15:45,HW1,2
D1090522,D1018525,有印出Hello World!,9/26/2022 17:33,HW1,2
D1090522,D1018525,有印出Hello World!,9/28/2022 9:50,HW1,2
D1090522,D1018525,排版整齊,9/26/2022 15:45,HW1,2
D1090522,D1018525,排版整齊,9/26/2022 17:33,HW1,2
D1090522,D1018525,排版整齊,9/28/2022 9:50,HW1,2
D1090522,D1018525,,9/26/2022 15:45,HW1,2
D1090522,D1018525,,9/26/2022 17:33,HW1,2
D1090522,D1018525,,9/28/2022 9:50,HW1,2
D1090522,D1018525,,9/26/2022 15:45,HW1,2
D1090522,D1018525,,9/26/2022 17:33,HW1,2
D1090522,D1018525,,9/28/2022 9:50,HW1,2
D1090522,D1018525,,9/26/2022 15:45,HW1,2
D1090522,D1018525,,9/26/2022 17:33,HW1,2
D1090522,D1018525,,9/28/2022 9:50,HW1,2
D1090522,D1018525,註解清楚,9/26/2022 15:45,HW1,2
D1090522,D1018525,註解清楚,9/26/2022 17:33,HW1,2
D1090522,D1018525,註解清楚,9/28/2022 9:50,HW1,2
D1051550,D1051959,OK,9/26/2022 15:45,HW1,2
D1051550,D1051959,OK,9/26/2022 17:33,HW1,2
D1051550,D1051959,OK,9/26/2022 15:45,HW1,2
D1051550,D1051959,OK,9/26/2022 17:33,HW1,2
D1051550,D1051959,OK,9/26/2022 15:45,HW1,2
D1051550,D1051959,OK,9/26/2022 17:33,HW1,2
D1051550,D1051959,OK,9/26/2022 15:45,HW1,2
D1051550,D1051959,OK,9/26/2022 17:33,HW1,2
D1051550,D1051959,OK,9/26/2022 15:45,HW1,2
D1051550,D1051959,OK,9/26/2022 17:33,HW1,2
D1051550,D1051959,"上面的Javadoc似乎想打雙引號  "" ，但你打成 : "" 了喔。""",9/26/2022 15:45,HW1,2
D1051550,D1051959,"上面的Javadoc似乎想打雙引號  "" ，但你打成 : "" 了喔。""",9/26/2022 17:33,HW1,2
D1051489,D1051827,有符合題目要求,9/26/2022 15:45,HW1,1
D1051489,D1051827,有符合題目要求,9/26/2022 17:26,HW1,1
D1051489,D1051827,有符合題目要求,9/28/2022 23:51,HW1,1
D1051489,D1051827,"整齊，但不符合Google規範
TAB須改用space*2",9/26/2022 15:45,HW1,1
D1051489,D1051827,"整齊，但不符合Google規範
TAB須改用space*2",9/26/2022 17:26,HW1,1
D1051489,D1051827,"整齊，但不符合Google規範
TAB須改用space*2",9/28/2022 23:51,HW1,1
D1051489,D1051827,無變數需命名,9/26/2022 15:45,HW1,1
D1051489,D1051827,無變數需命名,9/26/2022 17:26,HW1,1
D1051489,D1051827,無變數需命名,9/28/2022 23:51,HW1,1
D1051489,D1051827,無類別需命名,9/26/2022 15:45,HW1,1
D1051489,D1051827,無類別需命名,9/26/2022 17:26,HW1,1
D1051489,D1051827,無類別需命名,9/28/2022 23:51,HW1,1
D1051489,D1051827,無方法需命名,9/26/2022 15:45,HW1,1
D1051489,D1051827,無方法需命名,9/26/2022 17:26,HW1,1
D1051489,D1051827,無方法需命名,9/28/2022 23:51,HW1,1
D1051489,D1051827,程式內無JavaDoc,9/26/2022 15:45,HW1,1
D1051489,D1051827,程式內無JavaDoc,9/26/2022 17:26,HW1,1
D1051489,D1051827,程式內無JavaDoc,9/28/2022 23:51,HW1,1
D0843601,D1018720,是的,9/26/2022 15:45,HW1,2
D0843601,D1018720,是的,9/26/2022 17:32,HW1,2
D0843601,D1018720,是的,9/27/2022 18:23,HW1,2
D0843601,D1018720,是的,9/26/2022 15:45,HW1,2
D0843601,D1018720,是的,9/26/2022 17:32,HW1,2
D0843601,D1018720,是的,9/27/2022 18:23,HW1,2
D0843601,D1018720,是的,9/26/2022 15:45,HW1,2
D0843601,D1018720,是的,9/26/2022 17:32,HW1,2
D0843601,D1018720,是的,9/27/2022 18:23,HW1,2
D0843601,D1018720,是的,9/26/2022 15:45,HW1,2
D0843601,D1018720,是的,9/26/2022 17:32,HW1,2
D0843601,D1018720,是的,9/27/2022 18:23,HW1,2
D0843601,D1018720,是的,9/26/2022 15:45,HW1,2
D0843601,D1018720,是的,9/26/2022 17:32,HW1,2
D0843601,D1018720,是的,9/27/2022 18:23,HW1,2
D0843601,D1018720,是的,9/26/2022 15:45,HW1,2
D0843601,D1018720,是的,9/26/2022 17:32,HW1,2
D0843601,D1018720,是的,9/27/2022 18:23,HW1,2
D1009269,D1018720,是,9/26/2022 15:45,HW1,2
D1009269,D1018720,是,9/26/2022 17:17,HW1,2
D1009269,D1018720,是,9/28/2022 19:13,HW1,2
D1009269,D1018720,是,9/26/2022 15:45,HW1,2
D1009269,D1018720,是,9/26/2022 17:17,HW1,2
D1009269,D1018720,是,9/28/2022 19:13,HW1,2
D1009269,D1018720,是,9/26/2022 15:45,HW1,2
D1009269,D1018720,是,9/26/2022 17:17,HW1,2
D1009269,D1018720,是,9/28/2022 19:13,HW1,2
D1009269,D1018720,是,9/26/2022 15:45,HW1,2
D1009269,D1018720,是,9/26/2022 17:17,HW1,2
D1009269,D1018720,是,9/28/2022 19:13,HW1,2
D1009269,D1018720,是,9/26/2022 15:45,HW1,2
D1009269,D1018720,是,9/26/2022 17:17,HW1,2
D1009269,D1018720,是,9/28/2022 19:13,HW1,2
D1009269,D1018720,是,9/26/2022 15:45,HW1,2
D1009269,D1018720,是,9/26/2022 17:17,HW1,2
D1009269,D1018720,是,9/28/2022 19:13,HW1,2
D1009299,D1018720,是,9/26/2022 15:45,HW1,2
D1009299,D1018720,是,9/26/2022 17:30,HW1,2
D1009299,D1018720,是,9/26/2022 15:45,HW1,2
D1009299,D1018720,是,9/26/2022 17:30,HW1,2
D1009299,D1018720,是,9/26/2022 15:45,HW1,2
D1009299,D1018720,是,9/26/2022 17:30,HW1,2
D1009299,D1018720,是,9/26/2022 15:45,HW1,2
D1009299,D1018720,是,9/26/2022 17:30,HW1,2
D1009299,D1018720,是,9/26/2022 15:45,HW1,2
D1009299,D1018720,是,9/26/2022 17:30,HW1,2
D1009299,D1018720,沒有JavaDoc,9/26/2022 15:45,HW1,2
D1009299,D1018720,沒有JavaDoc,9/26/2022 17:30,HW1,2
D1051458,D1051827,有符合題目要求,9/26/2022 15:45,HW1,2
D1051458,D1051827,有符合題目要求,9/26/2022 17:31,HW1,2
D1051458,D1051827,"不符合Google 規定，
tab須改用 double space",9/26/2022 15:45,HW1,2
D1051458,D1051827,"不符合Google 規定，
tab須改用 double space",9/26/2022 17:31,HW1,2
D1051458,D1051827,無變數需命名,9/26/2022 15:45,HW1,2
D1051458,D1051827,無變數需命名,9/26/2022 17:31,HW1,2
D1051458,D1051827,無類別需命名,9/26/2022 15:45,HW1,2
D1051458,D1051827,無類別需命名,9/26/2022 17:31,HW1,2
D1051458,D1051827,無方法需命名,9/26/2022 15:45,HW1,2
D1051458,D1051827,無方法需命名,9/26/2022 17:31,HW1,2
D1051458,D1051827,程式內無JavaDoc,9/26/2022 15:45,HW1,2
D1051458,D1051827,程式內無JavaDoc,9/26/2022 17:31,HW1,2
D1051489,D1051827,有符合要求,9/26/2022 15:45,HW1,2
D1051489,D1051827,有符合要求,9/26/2022 17:26,HW1,2
D1051489,D1051827,有符合要求,9/28/2022 23:51,HW1,2
D1051489,D1051827,一行，非常整齊簡潔,9/26/2022 15:45,HW1,2
D1051489,D1051827,一行，非常整齊簡潔,9/26/2022 17:26,HW1,2
D1051489,D1051827,一行，非常整齊簡潔,9/28/2022 23:51,HW1,2
D1051489,D1051827,非常好,9/26/2022 15:45,HW1,2
D1051489,D1051827,非常好,9/26/2022 17:26,HW1,2
D1051489,D1051827,非常好,9/28/2022 23:51,HW1,2
D1051489,D1051827,太厲害了,9/26/2022 15:45,HW1,2
D1051489,D1051827,太厲害了,9/26/2022 17:26,HW1,2
D1051489,D1051827,太厲害了,9/28/2022 23:51,HW1,2
D1051489,D1051827,超棒,9/26/2022 15:45,HW1,2
D1051489,D1051827,超棒,9/26/2022 17:26,HW1,2
D1051489,D1051827,超棒,9/28/2022 23:51,HW1,2
D1051489,D1051827,很神奇地合乎規格...,9/26/2022 15:45,HW1,2
D1051489,D1051827,很神奇地合乎規格...,9/26/2022 17:26,HW1,2
D1051489,D1051827,很神奇地合乎規格...,9/28/2022 23:51,HW1,2
D1051799,D1090566,有印出來，讚!,9/26/2022 15:45,HW1,2
D1051799,D1090566,有印出來，讚!,9/26/2022 17:35,HW1,2
D1051799,D1090566,有印出來，讚!,9/28/2022 19:39,HW1,2
D1051799,D1090566,乾淨整齊，用google check檢查沒有問題,9/26/2022 15:45,HW1,2
D1051799,D1090566,乾淨整齊，用google check檢查沒有問題,9/26/2022 17:35,HW1,2
D1051799,D1090566,乾淨整齊，用google check檢查沒有問題,9/28/2022 19:39,HW1,2
D1051799,D1090566,good,9/26/2022 15:45,HW1,2
D1051799,D1090566,good,9/26/2022 17:35,HW1,2
D1051799,D1090566,good,9/28/2022 19:39,HW1,2
D1051799,D1090566,good,9/26/2022 15:45,HW1,2
D1051799,D1090566,good,9/26/2022 17:35,HW1,2
D1051799,D1090566,good,9/28/2022 19:39,HW1,2
D1051799,D1090566,good,9/26/2022 15:45,HW1,2
D1051799,D1090566,good,9/26/2022 17:35,HW1,2
D1051799,D1090566,good,9/28/2022 19:39,HW1,2
D1051799,D1090566,很好 good,9/26/2022 15:45,HW1,2
D1051799,D1090566,很好 good,9/26/2022 17:35,HW1,2
D1051799,D1090566,很好 good,9/28/2022 19:39,HW1,2
D1051827,D1090566,有印出要求，讚,9/26/2022 15:45,HW1,2
D1051827,D1090566,有印出要求，讚,9/26/2022 17:37,HW1,2
D1051827,D1090566,有印出要求，讚,9/28/2022 23:56,HW1,2
D1051827,D1090566,有印出要求，讚,9/29/2022 17:39,HW1,2
D1051827,D1090566,乾淨整齊，google check檢查沒有問題,9/26/2022 15:45,HW1,2
D1051827,D1090566,乾淨整齊，google check檢查沒有問題,9/26/2022 17:37,HW1,2
D1051827,D1090566,乾淨整齊，google check檢查沒有問題,9/28/2022 23:56,HW1,2
D1051827,D1090566,乾淨整齊，google check檢查沒有問題,9/29/2022 17:39,HW1,2
D1051827,D1090566,good,9/26/2022 15:45,HW1,2
